Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Marble Hill,40.87655077879964,-73.91065965862981,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant
Marble Hill,40.87655077879964,-73.91065965862981,Parrilla Latina,40.87747294351472,-73.90607346968568,Steakhouse
Chinatown,40.71561842231432,-73.99427936255978,Bar Belly,40.71513492837161,-73.99180174375184,Cocktail Bar
Chinatown,40.71561842231432,-73.99427936255978,Reception Bar,40.7163598,-73.9913564,Cocktail Bar
Chinatown,40.71561842231432,-73.99427936255978,Factory Tamal,40.71587612490716,-73.99046733643608,Mexican Restaurant
Chinatown,40.71561842231432,-73.99427936255978,Apothéke,40.71446997055456,-73.99801834428807,Cocktail Bar
Chinatown,40.71561842231432,-73.99427936255978,Skin Contact,40.717746,-73.990365,Wine Bar
Chinatown,40.71561842231432,-73.99427936255978,Las’ Lap,40.717690463104404,-73.99043516357852,Bar
Chinatown,40.71561842231432,-73.99427936255978,Peachy's,40.71445204430717,-73.99799106067414,Cocktail Bar
Chinatown,40.71561842231432,-73.99427936255978,JaJaJa Plantas Mexicana,40.714197627245426,-73.9901568736444,Mexican Restaurant
Chinatown,40.71561842231432,-73.99427936255978,Mr. Fong's,40.71234870755251,-73.99429476756772,Cocktail Bar
Chinatown,40.71561842231432,-73.99427936255978,The Ten Bells,40.71801976652443,-73.9897522330284,Wine Bar
Washington Heights,40.85190252555305,-73.93690027985234,Green Juice Cafe,40.85189793238417,-73.93482699423339,Café
Washington Heights,40.85190252555305,-73.93690027985234,Altus Cafe,40.85228382654352,-73.93469335780611,Café
Washington Heights,40.85190252555305,-73.93690027985234,Le Chéile,40.85145903601843,-73.93998920917511,Café
Washington Heights,40.85190252555305,-73.93690027985234,Buunni Coffee,40.85519403267616,-73.9377173781395,Café
Washington Heights,40.85190252555305,-73.93690027985234,Monkey Room,40.854976932654424,-73.93704592998373,Bar
Washington Heights,40.85190252555305,-73.93690027985234,Sushi Yu II,40.8512546772285,-73.93965198989514,Sushi Restaurant
Washington Heights,40.85190252555305,-73.93690027985234,Marisco Centro (Seafood Restaurant & Fish Market),40.85133231436476,-73.9318637321785,Seafood Restaurant
Washington Heights,40.85190252555305,-73.93690027985234,Scoop Cafe,40.849988223249156,-73.93539645226812,Café
Washington Heights,40.85190252555305,-73.93690027985234,Refried Beans Mexican Restaurant,40.85503858399724,-73.93703107149052,Mexican Restaurant
Washington Heights,40.85190252555305,-73.93690027985234,Pick and Eat,40.84755809230442,-73.93821158547597,Café
Washington Heights,40.85190252555305,-73.93690027985234,Kazza Wine Bar,40.84769385813797,-73.93862109202698,Wine Bar
Inwood,40.86768396449915,-73.92121042203897,Bocaditos Bistro,40.867118,-73.923829,Bistro
Inwood,40.86768396449915,-73.92121042203897,Guadalupe Bar and Grill,40.86733441190966,-73.92086276373738,Mexican Restaurant
Inwood,40.86768396449915,-73.92121042203897,Cafe De Broadway,40.868299986514465,-73.91892779692039,Café
Inwood,40.86768396449915,-73.92121042203897,Garden Cafe,40.868050488858266,-73.92047699521964,Café
Inwood,40.86768396449915,-73.92121042203897,Anchor Heights,40.86680693822919,-73.92050256697367,Wine Bar
Inwood,40.86768396449915,-73.92121042203897,Inwood Local,40.868032079412906,-73.92058148137625,Wine Bar
Inwood,40.86768396449915,-73.92121042203897,The Liffy II Bar,40.86904222830055,-73.91729960259804,Bar
Inwood,40.86768396449915,-73.92121042203897,Guacamole,40.869659000000006,-73.916736,Mexican Restaurant
Inwood,40.86768396449915,-73.92121042203897,Beans & Vines,40.86640788754024,-73.92482802288949,Café
Inwood,40.86768396449915,-73.92121042203897,Azteca,40.864,-73.91912427302933,Mexican Restaurant
Inwood,40.86768396449915,-73.92121042203897,Made in Mexico,40.86727537546098,-73.91708993197774,Mexican Restaurant
Inwood,40.86768396449915,-73.92121042203897,El Tina Seafood Restaurant,40.86445981289547,-73.91909750842994,Seafood Restaurant
Inwood,40.86768396449915,-73.92121042203897,Cafe Kolmaro,40.864746000000004,-73.922005,Café
Hamilton Heights,40.823604284811935,-73.94968791883366,ROKC,40.82365436586723,-73.95250628936665,Cocktail Bar
Hamilton Heights,40.823604284811935,-73.94968791883366,Cafe One,40.82213853417716,-73.94985305610274,Café
Hamilton Heights,40.823604284811935,-73.94968791883366,The Grange Bar & Eatery,40.822553515536654,-73.9495322849762,Cocktail Bar
Hamilton Heights,40.823604284811935,-73.94968791883366,Anchor Wine Bar,40.82542420173819,-73.95120392704392,Wine Bar
Hamilton Heights,40.823604284811935,-73.94968791883366,Frijolito's,40.823413,-73.952278,Mexican Restaurant
Hamilton Heights,40.823604284811935,-73.94968791883366,Oso,40.82194462624055,-73.95003838870035,Mexican Restaurant
Hamilton Heights,40.823604284811935,-73.94968791883366,Chopped Parsley,40.825910965743155,-73.94745379686356,Sushi Restaurant
Hamilton Heights,40.823604284811935,-73.94968791883366,Sugar Hill Cafe,40.82433024195042,-73.94553712335258,Café
Hamilton Heights,40.823604284811935,-73.94968791883366,Famous Fish Market,40.823647893952675,-73.9447233080864,Seafood Restaurant
Hamilton Heights,40.823604284811935,-73.94968791883366,Agave Mexican & American Grill,40.824210220509144,-73.94522172573167,Mexican Restaurant
Hamilton Heights,40.823604284811935,-73.94968791883366,Filtered Coffee,40.82199087872992,-73.94999139826207,Café
Hamilton Heights,40.823604284811935,-73.94968791883366,MamaSushi,40.82739211030812,-73.94983923676227,Sushi Restaurant
Hamilton Heights,40.823604284811935,-73.94968791883366,Il Caffe Latte,40.82487837593629,-73.9467900839368,Café
Manhattanville,40.8169344294978,-73.9573853935188,El Porton,40.81439947957596,-73.95932994222076,Mexican Restaurant
Manhattanville,40.8169344294978,-73.9573853935188,Sushi Sushi,40.81855014925793,-73.95273086623575,Sushi Restaurant
Manhattanville,40.8169344294978,-73.9573853935188,Kissaten Jin,40.81545749902605,-73.9584688976533,Café
Manhattanville,40.8169344294978,-73.9573853935188,The Craftsman,40.814611835311716,-73.95914766751388,Bar
Manhattanville,40.8169344294978,-73.9573853935188,El Puerto Seafood and Fish Market,40.813861024837166,-73.95673661274444,Seafood Restaurant
Manhattanville,40.8169344294978,-73.9573853935188,Loui Loui Louisiana Seafood,40.8142168897983,-73.95945001739813,Seafood Restaurant
Manhattanville,40.8169344294978,-73.9573853935188,Baylander (IX-514),40.818815,-73.961307,Bar
Manhattanville,40.8169344294978,-73.9573853935188,Chinelos,40.820190000000004,-73.953769,Mexican Restaurant
Central Harlem,40.81597606742414,-73.94321112603905,Bill's Place,40.813366394224474,-73.94370055778845,Jazz Club
Central Harlem,40.81597606742414,-73.94321112603905,ACP Coffee,40.81500815234818,-73.9443029482927,Café
Central Harlem,40.81597606742414,-73.94321112603905,Lorraine's Place,40.813479300047945,-73.94501010617324,Bar
Central Harlem,40.81597606742414,-73.94321112603905,Harlem Nights,40.81719783885,-73.94214639619078,Bar
Central Harlem,40.81597606742414,-73.94321112603905,LightHouse Fish Market & Restaurant,40.8142671706303,-73.94815310035384,Seafood Restaurant
Central Harlem,40.81597606742414,-73.94321112603905,Ruby’s Vintage,40.816736,-73.942655,Cocktail Bar
Central Harlem,40.81597606742414,-73.94321112603905,House Of Seafood,40.81192091273784,-73.9425440011307,Seafood Restaurant
East Harlem,40.79224946663033,-73.94418223148524,Cascolate Latin Bistro,40.79278747455707,-73.94082990399929,Mexican Restaurant
East Harlem,40.79224946663033,-73.94418223148524,Ricardo Steak House,40.793434739595234,-73.94047119574417,Steakhouse
East Harlem,40.79224946663033,-73.94418223148524,Lupita's Restaurant,40.79015889022545,-73.94292951878377,Mexican Restaurant
East Harlem,40.79224946663033,-73.94418223148524,Cafe Ollin,40.79106649607545,-73.93959460113427,Mexican Restaurant
East Harlem,40.79224946663033,-73.94418223148524,El Aguila,40.790464021675085,-73.94760191291729,Mexican Restaurant
East Harlem,40.79224946663033,-73.94418223148524,Brisas Del Mar,40.79517112580391,-73.94424891591386,Seafood Restaurant
East Harlem,40.79224946663033,-73.94418223148524,Frenchy Coffee,40.7898734,-73.9483415,Café
East Harlem,40.79224946663033,-73.94418223148524,The Lexington Social,40.79059415096985,-73.94751617338258,Cocktail Bar
Upper East Side,40.775638573301805,-73.96050763135,Sushi Noz,40.773786,-73.958118,Sushi Restaurant
Upper East Side,40.775638573301805,-73.96050763135,Flex Mussels,40.776336676544645,-73.95643047622309,Seafood Restaurant
Upper East Side,40.775638573301805,-73.96050763135,Eli's Night Shift,40.77434551192844,-73.95751164710708,Bar
Upper East Side,40.775638573301805,-73.96050763135,Café Carlyle,40.77446619133348,-73.96336879007355,Jazz Club
Upper East Side,40.775638573301805,-73.96050763135,Toloache 82,40.77656629708003,-73.95664177765191,Mexican Restaurant
Upper East Side,40.775638573301805,-73.96050763135,Amber,40.77498498304562,-73.95692819050043,Sushi Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Eat Pretty,40.773942,-73.948011,Café
Yorkville,40.775929849884875,-73.94711784471826,Sushi Suki,40.774487478793816,-73.94821073470443,Sushi Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Bondurants,40.77711865075638,-73.95204331058143,Bar
Yorkville,40.775929849884875,-73.94711784471826,Black Star Bakery & Cafe,40.774858,-73.948052,Café
Yorkville,40.775929849884875,-73.94711784471826,AOC East,40.77483845717926,-73.95083738094806,Wine Bar
Yorkville,40.775929849884875,-73.94711784471826,Poke Restaurant,40.77650835249341,-73.95054836908128,Sushi Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Maz Mezcal,40.77760379851887,-73.95098240705548,Mexican Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Caledonia Bar,40.77625399201635,-73.95289944413288,Bar
Yorkville,40.775929849884875,-73.94711784471826,Sabor a Mexico,40.77969059162157,-73.94735381055648,Mexican Restaurant
Yorkville,40.775929849884875,-73.94711784471826,Little Frog,40.77747610699544,-73.9508323752662,Bistro
Yorkville,40.775929849884875,-73.94711784471826,Conmigo,40.777759891371495,-73.94876442340068,Mexican Restaurant
Yorkville,40.775929849884875,-73.94711784471826,The Supply House,40.7775779,-73.952268,Bar
Yorkville,40.775929849884875,-73.94711784471826,Five Mile Stone,40.77724623519559,-73.95218284225118,Bar
Yorkville,40.775929849884875,-73.94711784471826,Ko Sushi,40.77536316997538,-73.9475586416683,Sushi Restaurant
Yorkville,40.775929849884875,-73.94711784471826,The Auction House,40.77968537732867,-73.95002861558143,Bar
Yorkville,40.775929849884875,-73.94711784471826,Bailey's Corner Pub,40.77527595325488,-73.94771022379845,Bar
Lenox Hill,40.76811265828733,-73.9588596881376,T-Bar Steak & Lounge,40.770634172936816,-73.96000318896644,Steakhouse
Lenox Hill,40.76811265828733,-73.9588596881376,NR,40.770082,-73.954978,Cocktail Bar
Lenox Hill,40.76811265828733,-73.9588596881376,The Hunterian,40.766097,-73.955904,Cocktail Bar
Lenox Hill,40.76811265828733,-73.9588596881376,B. Cafe - East,40.77095251409253,-73.9576186318982,Café
Lenox Hill,40.76811265828733,-73.9588596881376,Inès,40.76877142375057,-73.95420859195518,Café
Lenox Hill,40.76811265828733,-73.9588596881376,Zawa,40.763977000000004,-73.959188,Sushi Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,Tanoshi Sushi,40.7676315,-73.9529638,Sushi Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,Sushi Ishikawa,40.7687413369592,-73.95412577434611,Sushi Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,2nd Floor Bar & Essen,40.769686794793905,-73.95435011649448,Cocktail Bar
Lenox Hill,40.76811265828733,-73.9588596881376,The Pony Bar,40.769780846710525,-73.95449468539174,Bar
Lenox Hill,40.76811265828733,-73.9588596881376,Le Gourmet,40.765354396047655,-73.95770137404709,Café
Lenox Hill,40.76811265828733,-73.9588596881376,Sushi Sasabune,40.768403986719605,-73.95531190074662,Sushi Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,Matsu Sushi,40.76610577087947,-73.95612452905382,Sushi Restaurant
Lenox Hill,40.76811265828733,-73.9588596881376,Sant Ambroeus Coffee Bar at Hanley,40.76609103985554,-73.96330872452937,Café
Lenox Hill,40.76811265828733,-73.9588596881376,Serena's Wine Bar-Cafe,40.76530396392224,-73.96102130674548,Wine Bar
Lenox Hill,40.76811265828733,-73.9588596881376,Sant Ambroeus Coffee Bar at Sotheby's,40.76621296325975,-73.95381858756741,Café
Roosevelt Island,40.76215960576283,-73.94916769227953,Pyramid Cafe,40.765022066589836,-73.95223509514743,Café
Upper West Side,40.787657998534854,-73.97705923630603,The Mermaid Inn,40.7887443662537,-73.97424322252336,Seafood Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,Amélie,40.78867087369752,-73.97440006466266,Wine Bar
Upper West Side,40.787657998534854,-73.97705923630603,Chalait,40.78511509480019,-73.9768684721827,Café
Upper West Side,40.787657998534854,-73.97705923630603,Luke's Lobster,40.784146813428826,-73.97765609049912,Seafood Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,e's BAR,40.786789787793204,-73.97565381430984,Bar
Upper West Side,40.787657998534854,-73.97705923630603,Vin Sur Vingt,40.785077486405,-73.97285410928457,Wine Bar
Upper West Side,40.787657998534854,-73.97705923630603,PlantShed Cafe,40.78696817786629,-73.97180176300888,Café
Upper West Side,40.787657998534854,-73.97705923630603,Caledonia Bar,40.78409048478559,-73.9777126525013,Bar
Upper West Side,40.787657998534854,-73.97705923630603,Tarallucci e Vino Wine Bar,40.78446709046581,-73.97359687321863,Wine Bar
Upper West Side,40.787657998534854,-73.97705923630603,Bluestone Lane,40.78354929557711,-73.9777198433876,Café
Upper West Side,40.787657998534854,-73.97705923630603,Momoya,40.78415118717988,-73.97754414002097,Sushi Restaurant
Upper West Side,40.787657998534854,-73.97705923630603,St. James Gate Publick House,40.78449568971589,-73.97732893024435,Bar
Upper West Side,40.787657998534854,-73.97705923630603,Sushi Nonaka,40.783648,-73.97834,Sushi Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Rosa Mexicano,40.7711834505908,-73.9833246594503,Mexican Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Vin Sur Vingt,40.775568,-73.989927,Wine Bar
Lincoln Square,40.77352888942166,-73.98533777001262,Boule & Cherie,40.77599029027833,-73.98336587134303,Café
Lincoln Square,40.77352888942166,-73.98533777001262,Atlantic Grill,40.7722052,-73.9811767,Seafood Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Épicerie Boulud,40.77203371788467,-73.98217041215067,Café
Lincoln Square,40.77352888942166,-73.98533777001262,Le Pain Quotidien,40.77265656734981,-73.98163855075836,Café
Lincoln Square,40.77352888942166,-73.98533777001262,Chipotle Mexican Grill,40.76975,-73.988481,Mexican Restaurant
Lincoln Square,40.77352888942166,-73.98533777001262,Blu Cafe,40.77672805379985,-73.9892336195807,Café
Clinton,40.75910089146212,-73.99611936309479,Ada’s Place,40.757646,-73.997997,Cocktail Bar
Clinton,40.75910089146212,-73.99611936309479,Sea Breeze Fish Market,40.75717683936692,-73.99351769091956,Seafood Restaurant
Clinton,40.75910089146212,-73.99611936309479,Wine Escape,40.759914853622604,-73.99219335633057,Wine Bar
Clinton,40.75910089146212,-73.99611936309479,Dear Irving on Hudson,40.75625086146467,-73.99162970464934,Cocktail Bar
Clinton,40.75910089146212,-73.99611936309479,West Side Steakhouse,40.76052125924629,-73.99492145506794,Steakhouse
Clinton,40.75910089146212,-73.99611936309479,Hellcat Annie's Tap Room,40.76153217870817,-73.99418063601553,Bar
Clinton,40.75910089146212,-73.99611936309479,Tulcingo Del Valle Restaurant,40.76266671008223,-73.99327375715725,Mexican Restaurant
Midtown,40.75469110270623,-73.98166882730304,Strip House,40.755298209282735,-73.98068987647997,Steakhouse
Midtown,40.75469110270623,-73.98166882730304,Fever-Tree Porch At Bryant Park,40.753828,-73.984329,Bar
Midtown,40.75469110270623,-73.98166882730304,Koi New York,40.75275541257538,-73.98330420255661,Sushi Restaurant
Midtown,40.75469110270623,-73.98166882730304,Ole & Steen,40.753358,-73.984998,Café
