Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
South Side,40.71086147265064,-73.95800095153331,Duff's,40.708773859830124,-73.95771641082318,Bar
South Side,40.71086147265064,-73.95800095153331,Jackbar,40.711901120359876,-73.95732465812063,Bar
South Side,40.71086147265064,-73.95800095153331,Horses And Divorces,40.714133938626496,-73.96145981806504,Bar
Ocean Parkway,40.61305976667942,-73.96836678035541,Moldova Restaurant Brooklyn,40.61294186114433,-73.96286899619373,Steakhouse
Ocean Parkway,40.61305976667942,-73.96836678035541,Sushi Royale,40.60914607618763,-73.9703328057674,Sushi Restaurant
Fort Hamilton,40.61476812694226,-74.03197914537984,Hunter's Steak & Ale House,40.61660563943881,-74.03098585281313,Steakhouse
Fort Hamilton,40.61476812694226,-74.03197914537984,Shobu Sushi,40.61599613867154,-74.03102593223436,Sushi Restaurant
Fort Hamilton,40.61476812694226,-74.03197914537984,The Wicked Monk,40.617128601968595,-74.03384858127117,Bar
Fort Hamilton,40.61476812694226,-74.03197914537984,Delia's Lounge & Restaurant,40.6187462397852,-74.0331474738176,Cocktail Bar
Fort Hamilton,40.61476812694226,-74.03197914537984,Cafe At Sam's Bakery,40.618131,-74.033546,Café
Fort Hamilton,40.61476812694226,-74.03197914537984,Taqueria El Puente,40.61686836218163,-74.0302707783991,Mexican Restaurant
Fort Hamilton,40.61476812694226,-74.03197914537984,Townhouse 275,40.61803762118631,-74.03361264495949,Cocktail Bar
Ditmas Park,40.643675183340974,-73.96101312466779,FIB Tattoo Bar,40.645226,-73.957701,Bar
Ditmas Park,40.643675183340974,-73.96101312466779,Los Tres Chiflados,40.64553362271314,-73.95811007446534,Mexican Restaurant
Rugby,40.655572313280764,-73.92688212616955,Fun City,40.65246449010839,-73.92449871674812,Seafood Restaurant
Remsen Village,40.652117451793494,-73.91665331978048,ADJ Coffe Shop,40.653798785206995,-73.91159931812308,Café
Mill Basin,40.61597423962336,-73.91515391550404,Asian Fusion,40.61695861816406,-73.9096908569336,Sushi Restaurant
Fulton Ferry,40.70328109093014,-73.99550751888415,Butler Bakeshop,40.703261,-73.992479,Café
Fulton Ferry,40.70328109093014,-73.99550751888415,Harriet’s,40.702377,-73.995688,Cocktail Bar
Fulton Ferry,40.70328109093014,-73.99550751888415,Luke's Lobster,40.703441276954685,-73.99409104059436,Seafood Restaurant
Fulton Ferry,40.70328109093014,-73.99550751888415,Gran Eléctrica,40.70257045188692,-73.99309610288697,Mexican Restaurant
Fulton Ferry,40.70328109093014,-73.99550751888415,JtH Oyster Room,40.69987555687418,-73.99379612951272,Bar
Vinegar Hill,40.70332149882874,-73.98111603592393,The Gatehouses at Kings County Distillery,40.69961282615776,-73.98021283555995,Whisky Bar
Vinegar Hill,40.70332149882874,-73.98111603592393,Cafe Gitane,40.702756,-73.981249,Café
Vinegar Hill,40.70332149882874,-73.98111603592393,Bridge Coffee Shop,40.70229364291293,-73.98476802759002,Café
Vinegar Hill,40.70332149882874,-73.98111603592393,68 Jay St Bar,40.70305734165779,-73.98673174894171,Bar
Vinegar Hill,40.70332149882874,-73.98111603592393,Olympia Wine Bar,40.703140901406826,-73.98667907977165,Wine Bar
Weeksville,40.67503986503237,-73.93053108817338,New Heights Bar & Grill,40.6744206086686,-73.93326889929679,Cocktail Bar
Dumbo,40.70317632822692,-73.9887528074504,Butler Bakeshop,40.703261,-73.992479,Café
Dumbo,40.70317632822692,-73.9887528074504,Gran Eléctrica,40.70257045188692,-73.99309610288697,Mexican Restaurant
Dumbo,40.70317632822692,-73.9887528074504,Luke's Lobster,40.703441276954685,-73.99409104059436,Seafood Restaurant
Dumbo,40.70317632822692,-73.9887528074504,Randolph Beer,40.70054204495188,-73.98776909606464,Bar
Dumbo,40.70317632822692,-73.9887528074504,Bluestone Lane,40.7008302,-73.9883345,Café
Dumbo,40.70317632822692,-73.9887528074504,Bridge Coffee Shop,40.70229364291293,-73.98476802759002,Café
Dumbo,40.70317632822692,-73.9887528074504,Brooklyn Heights Wine Bar,40.69947349188776,-73.99206686289888,Wine Bar
Homecrest,40.598525095137255,-73.95918459428702,El Mexicano Restaurante & Cafe Inc,40.5985425547682,-73.95635259929597,Mexican Restaurant
Homecrest,40.598525095137255,-73.95918459428702,Sushi MiKasa,40.59412047248599,-73.95878145550043,Sushi Restaurant
Homecrest,40.598525095137255,-73.95918459428702,La Villita Mexican Restaurant,40.598712479798415,-73.95841390570061,Mexican Restaurant
